"Category","Subcategory","Action","Modified by","Date of change","Target object id","Source"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:56","579309","app.hubspot.com/contacts/19915081/contact/579309"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:56","577051","app.hubspot.com/contacts/19915081/contact/577051"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:56","576609","app.hubspot.com/contacts/19915081/contact/576609"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:56","576253","app.hubspot.com/contacts/19915081/contact/576253"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:56","575451","app.hubspot.com/contacts/19915081/contact/575451"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:56","574451","app.hubspot.com/contacts/19915081/contact/574451"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","574401","app.hubspot.com/contacts/19915081/contact/574401"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","573351","app.hubspot.com/contacts/19915081/contact/573351"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","572901","app.hubspot.com/contacts/19915081/contact/572901"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","572451","app.hubspot.com/contacts/19915081/contact/572451"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","571851","app.hubspot.com/contacts/19915081/contact/571851"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","570251","app.hubspot.com/contacts/19915081/contact/570251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","568702","app.hubspot.com/contacts/19915081/contact/568702"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","565401","app.hubspot.com/contacts/19915081/contact/565401"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","565001","app.hubspot.com/contacts/19915081/contact/565001"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","563270","app.hubspot.com/contacts/19915081/contact/563270"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","563101","app.hubspot.com/contacts/19915081/contact/563101"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","562501","app.hubspot.com/contacts/19915081/contact/562501"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","559598","app.hubspot.com/contacts/19915081/contact/559598"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","559054","app.hubspot.com/contacts/19915081/contact/559054"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","558535","app.hubspot.com/contacts/19915081/contact/558535"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","558352","app.hubspot.com/contacts/19915081/contact/558352"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","558321","app.hubspot.com/contacts/19915081/contact/558321"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","557703","app.hubspot.com/contacts/19915081/contact/557703"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","555859","app.hubspot.com/contacts/19915081/contact/555859"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","555501","app.hubspot.com/contacts/19915081/contact/555501"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","554952","app.hubspot.com/contacts/19915081/contact/554952"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","553751","app.hubspot.com/contacts/19915081/contact/553751"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","553251","app.hubspot.com/contacts/19915081/contact/553251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","552617","app.hubspot.com/contacts/19915081/contact/552617"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","552045","app.hubspot.com/contacts/19915081/contact/552045"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","552002","app.hubspot.com/contacts/19915081/contact/552002"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","551055","app.hubspot.com/contacts/19915081/contact/551055"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","550601","app.hubspot.com/contacts/19915081/contact/550601"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","550353","app.hubspot.com/contacts/19915081/contact/550353"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","550301","app.hubspot.com/contacts/19915081/contact/550301"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","548051","app.hubspot.com/contacts/19915081/contact/548051"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","547801","app.hubspot.com/contacts/19915081/contact/547801"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","547452","app.hubspot.com/contacts/19915081/contact/547452"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","547201","app.hubspot.com/contacts/19915081/contact/547201"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","546138","app.hubspot.com/contacts/19915081/contact/546138"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","546132","app.hubspot.com/contacts/19915081/contact/546132"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","546107","app.hubspot.com/contacts/19915081/contact/546107"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","546103","app.hubspot.com/contacts/19915081/contact/546103"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","545401","app.hubspot.com/contacts/19915081/contact/545401"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","544801","app.hubspot.com/contacts/19915081/contact/544801"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","542051","app.hubspot.com/contacts/19915081/contact/542051"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","540927","app.hubspot.com/contacts/19915081/contact/540927"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","540921","app.hubspot.com/contacts/19915081/contact/540921"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","540911","app.hubspot.com/contacts/19915081/contact/540911"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","540351","app.hubspot.com/contacts/19915081/contact/540351"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","539901","app.hubspot.com/contacts/19915081/contact/539901"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","538866","app.hubspot.com/contacts/19915081/contact/538866"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","538861","app.hubspot.com/contacts/19915081/contact/538861"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","538857","app.hubspot.com/contacts/19915081/contact/538857"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","538757","app.hubspot.com/contacts/19915081/contact/538757"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","538612","app.hubspot.com/contacts/19915081/contact/538612"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","538587","app.hubspot.com/contacts/19915081/contact/538587"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:55","538582","app.hubspot.com/contacts/19915081/contact/538582"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","538575","app.hubspot.com/contacts/19915081/contact/538575"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","538564","app.hubspot.com/contacts/19915081/contact/538564"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","538329","app.hubspot.com/contacts/19915081/contact/538329"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","537552","app.hubspot.com/contacts/19915081/contact/537552"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","536801","app.hubspot.com/contacts/19915081/contact/536801"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","536251","app.hubspot.com/contacts/19915081/contact/536251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","525103","app.hubspot.com/contacts/19915081/contact/525103"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","524708","app.hubspot.com/contacts/19915081/contact/524708"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","524310","app.hubspot.com/contacts/19915081/contact/524310"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","524152","app.hubspot.com/contacts/19915081/contact/524152"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","523757","app.hubspot.com/contacts/19915081/contact/523757"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","523456","app.hubspot.com/contacts/19915081/contact/523456"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","523455","app.hubspot.com/contacts/19915081/contact/523455"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","523222","app.hubspot.com/contacts/19915081/contact/523222"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","522651","app.hubspot.com/contacts/19915081/contact/522651"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","522252","app.hubspot.com/contacts/19915081/contact/522252"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","521501","app.hubspot.com/contacts/19915081/contact/521501"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","520381","app.hubspot.com/contacts/19915081/contact/520381"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","520252","app.hubspot.com/contacts/19915081/contact/520252"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","519898","app.hubspot.com/contacts/19915081/contact/519898"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","519892","app.hubspot.com/contacts/19915081/contact/519892"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","518651","app.hubspot.com/contacts/19915081/contact/518651"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","518308","app.hubspot.com/contacts/19915081/contact/518308"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","517648","app.hubspot.com/contacts/19915081/contact/517648"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","517621","app.hubspot.com/contacts/19915081/contact/517621"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","517616","app.hubspot.com/contacts/19915081/contact/517616"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","517612","app.hubspot.com/contacts/19915081/contact/517612"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","517596","app.hubspot.com/contacts/19915081/contact/517596"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","517567","app.hubspot.com/contacts/19915081/contact/517567"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","517557","app.hubspot.com/contacts/19915081/contact/517557"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","517451","app.hubspot.com/contacts/19915081/contact/517451"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","516551","app.hubspot.com/contacts/19915081/contact/516551"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","516351","app.hubspot.com/contacts/19915081/contact/516351"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","515605","app.hubspot.com/contacts/19915081/contact/515605"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","514501","app.hubspot.com/contacts/19915081/contact/514501"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","514351","app.hubspot.com/contacts/19915081/contact/514351"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","513352","app.hubspot.com/contacts/19915081/contact/513352"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","512652","app.hubspot.com/contacts/19915081/contact/512652"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","511901","app.hubspot.com/contacts/19915081/contact/511901"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","511701","app.hubspot.com/contacts/19915081/contact/511701"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","511176","app.hubspot.com/contacts/19915081/contact/511176"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","510851","app.hubspot.com/contacts/19915081/contact/510851"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","510102","app.hubspot.com/contacts/19915081/contact/510102"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","509101","app.hubspot.com/contacts/19915081/contact/509101"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","508352","app.hubspot.com/contacts/19915081/contact/508352"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","507118","app.hubspot.com/contacts/19915081/contact/507118"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","506952","app.hubspot.com/contacts/19915081/contact/506952"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","506851","app.hubspot.com/contacts/19915081/contact/506851"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","505403","app.hubspot.com/contacts/19915081/contact/505403"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","505105","app.hubspot.com/contacts/19915081/contact/505105"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","499602","app.hubspot.com/contacts/19915081/contact/499602"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","499101","app.hubspot.com/contacts/19915081/contact/499101"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","498701","app.hubspot.com/contacts/19915081/contact/498701"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","496761","app.hubspot.com/contacts/19915081/contact/496761"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","493551","app.hubspot.com/contacts/19915081/contact/493551"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","493359","app.hubspot.com/contacts/19915081/contact/493359"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:54","493302","app.hubspot.com/contacts/19915081/contact/493302"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","493110","app.hubspot.com/contacts/19915081/contact/493110"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","493108","app.hubspot.com/contacts/19915081/contact/493108"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","492351","app.hubspot.com/contacts/19915081/contact/492351"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","492301","app.hubspot.com/contacts/19915081/contact/492301"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","490867","app.hubspot.com/contacts/19915081/contact/490867"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","490574","app.hubspot.com/contacts/19915081/contact/490574"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","488351","app.hubspot.com/contacts/19915081/contact/488351"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","487251","app.hubspot.com/contacts/19915081/contact/487251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","486952","app.hubspot.com/contacts/19915081/contact/486952"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","486358","app.hubspot.com/contacts/19915081/contact/486358"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","486353","app.hubspot.com/contacts/19915081/contact/486353"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","486251","app.hubspot.com/contacts/19915081/contact/486251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","485902","app.hubspot.com/contacts/19915081/contact/485902"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","481301","app.hubspot.com/contacts/19915081/contact/481301"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","477251","app.hubspot.com/contacts/19915081/contact/477251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","470251","app.hubspot.com/contacts/19915081/contact/470251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","469801","app.hubspot.com/contacts/19915081/contact/469801"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","469518","app.hubspot.com/contacts/19915081/contact/469518"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","469108","app.hubspot.com/contacts/19915081/contact/469108"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","468875","app.hubspot.com/contacts/19915081/contact/468875"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","468602","app.hubspot.com/contacts/19915081/contact/468602"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","468056","app.hubspot.com/contacts/19915081/contact/468056"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","467901","app.hubspot.com/contacts/19915081/contact/467901"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","467751","app.hubspot.com/contacts/19915081/contact/467751"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","467251","app.hubspot.com/contacts/19915081/contact/467251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","466955","app.hubspot.com/contacts/19915081/contact/466955"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","465429","app.hubspot.com/contacts/19915081/contact/465429"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","464851","app.hubspot.com/contacts/19915081/contact/464851"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","463903","app.hubspot.com/contacts/19915081/contact/463903"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","462151","app.hubspot.com/contacts/19915081/contact/462151"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","456603","app.hubspot.com/contacts/19915081/contact/456603"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","454401","app.hubspot.com/contacts/19915081/contact/454401"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","453258","app.hubspot.com/contacts/19915081/contact/453258"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","451901","app.hubspot.com/contacts/19915081/contact/451901"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","450704","app.hubspot.com/contacts/19915081/contact/450704"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","450601","app.hubspot.com/contacts/19915081/contact/450601"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","449751","app.hubspot.com/contacts/19915081/contact/449751"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","449401","app.hubspot.com/contacts/19915081/contact/449401"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","449163","app.hubspot.com/contacts/19915081/contact/449163"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","448753","app.hubspot.com/contacts/19915081/contact/448753"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","446551","app.hubspot.com/contacts/19915081/contact/446551"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","444413","app.hubspot.com/contacts/19915081/contact/444413"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","444251","app.hubspot.com/contacts/19915081/contact/444251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","438622","app.hubspot.com/contacts/19915081/contact/438622"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","438351","app.hubspot.com/contacts/19915081/contact/438351"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","438017","app.hubspot.com/contacts/19915081/contact/438017"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","436702","app.hubspot.com/contacts/19915081/contact/436702"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","436311","app.hubspot.com/contacts/19915081/contact/436311"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","436154","app.hubspot.com/contacts/19915081/contact/436154"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","435603","app.hubspot.com/contacts/19915081/contact/435603"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","435201","app.hubspot.com/contacts/19915081/contact/435201"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","434901","app.hubspot.com/contacts/19915081/contact/434901"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:53","434663","app.hubspot.com/contacts/19915081/contact/434663"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","434407","app.hubspot.com/contacts/19915081/contact/434407"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","434113","app.hubspot.com/contacts/19915081/contact/434113"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","433756","app.hubspot.com/contacts/19915081/contact/433756"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","433751","app.hubspot.com/contacts/19915081/contact/433751"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","432602","app.hubspot.com/contacts/19915081/contact/432602"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","432459","app.hubspot.com/contacts/19915081/contact/432459"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","432220","app.hubspot.com/contacts/19915081/contact/432220"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","432204","app.hubspot.com/contacts/19915081/contact/432204"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","432203","app.hubspot.com/contacts/19915081/contact/432203"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","432001","app.hubspot.com/contacts/19915081/contact/432001"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","431451","app.hubspot.com/contacts/19915081/contact/431451"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","431097","app.hubspot.com/contacts/19915081/contact/431097"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","431066","app.hubspot.com/contacts/19915081/contact/431066"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","431053","app.hubspot.com/contacts/19915081/contact/431053"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","430913","app.hubspot.com/contacts/19915081/contact/430913"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","429951","app.hubspot.com/contacts/19915081/contact/429951"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","429751","app.hubspot.com/contacts/19915081/contact/429751"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","429451","app.hubspot.com/contacts/19915081/contact/429451"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","429201","app.hubspot.com/contacts/19915081/contact/429201"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","428936","app.hubspot.com/contacts/19915081/contact/428936"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","428935","app.hubspot.com/contacts/19915081/contact/428935"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","428929","app.hubspot.com/contacts/19915081/contact/428929"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","428925","app.hubspot.com/contacts/19915081/contact/428925"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","428923","app.hubspot.com/contacts/19915081/contact/428923"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","428902","app.hubspot.com/contacts/19915081/contact/428902"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","428812","app.hubspot.com/contacts/19915081/contact/428812"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","428803","app.hubspot.com/contacts/19915081/contact/428803"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","428651","app.hubspot.com/contacts/19915081/contact/428651"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","428301","app.hubspot.com/contacts/19915081/contact/428301"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","427603","app.hubspot.com/contacts/19915081/contact/427603"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","427402","app.hubspot.com/contacts/19915081/contact/427402"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","427351","app.hubspot.com/contacts/19915081/contact/427351"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","427251","app.hubspot.com/contacts/19915081/contact/427251"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","426403","app.hubspot.com/contacts/19915081/contact/426403"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","426151","app.hubspot.com/contacts/19915081/contact/426151"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","425501","app.hubspot.com/contacts/19915081/contact/425501"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","425401","app.hubspot.com/contacts/19915081/contact/425401"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","425252","app.hubspot.com/contacts/19915081/contact/425252"
"CRM Object","Contact","Merge","nleon@smartbugmedia.com","2023-01-26 01:52","424501","app.hubspot.com/contacts/19915081/contact/424501"
